DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
1188389,1,0,"2016-12-18 00:00:16",49,15,95,0,"3651043"
1188390,1,1,"2016-12-18 00:00:35",52,23,128,0,"3651219"
1188391,1,0,"2016-12-18 00:04:27",49,25,94,0,"3652811"
1188392,1,0,"2016-12-18 00:10:39",41,10,88,0,"3655463"
1188393,1,0,"2016-12-18 00:12:35",40,19,99,0,"3656166"
1188394,1,0,"2016-12-18 00:19:25",49,24,84,0,"3658966"
1188395,1,0,"2016-12-18 00:23:12",44,25,97,0,"3660615"
1188396,1,1,"2016-12-18 00:29:07",44,21,177,0,"3662727"
1188397,1,0,"2016-12-18 00:30:52",46,16,93,0,"3663229"
1188398,1,0,"2016-12-18 00:30:53",43,17,97,0,"3663237"
1188399,1,0,"2016-12-18 00:30:54",46,21,95,0,"3663240"
1188400,1,0,"2016-12-18 00:30:56",44,13,101,0,"3663250"
1188401,1,0,"2016-12-18 00:30:59",39,16,96,0,"3663269"
1188402,1,0,"2016-12-18 00:31:00",43,19,101,0,"3663275"
1188403,1,0,"2016-12-18 00:31:01",47,24,91,0,"3663287"
1188404,1,0,"2016-12-18 00:36:05",44,21,104,0,"3665525"
1188405,1,0,"2016-12-18 00:49:34",41,7,104,0,"3671066"
1188406,1,1,"2016-12-18 00:53:14",40,21,183,0,"3672425"
1188407,1,1,"2016-12-18 00:59:00",49,16,117,0,"3674587"
1188408,1,0,"2016-12-18 01:09:54",38,23,97,0,"3678476"
1188409,1,1,"2016-12-18 01:15:01",53,18,109,0,"3679943"
1188410,1,1,"2016-12-18 01:15:03",56,24,186,0,"3679953"
1188411,1,1,"2016-12-18 01:22:07",49,14,121,0,"3682226"
1188412,1,1,"2016-12-18 01:30:00",53,16,177,0,"3684889"
1188413,1,0,"2016-12-18 01:30:11",43,13,87,0,"3684950"
1188414,1,0,"2016-12-18 01:31:15",46,15,89,0,"3685259"
1188415,1,0,"2016-12-18 01:36:20",47,23,107,0,"3686764"
1188416,1,0,"2016-12-18 01:37:27",56,25,102,0,"3687286"
1188417,1,0,"2016-12-18 01:37:27",47,11,85,0,"3687293"
1188418,1,0,"2016-12-18 01:37:28",48,33,107,0,"3687309"
1188419,1,0,"2016-12-18 01:37:28",37,23,104,0,"3687320"
1188420,1,0,"2016-12-18 01:51:31",41,8,69,0,"3690802"
1188421,1,0,"2016-12-18 01:51:31",50,20,107,0,"3690797"
1188422,1,1,"2016-12-18 01:55:38",53,28,197,0,"3691822"
1188423,1,0,"2016-12-18 01:58:52",44,24,86,0,"3692602"
1188424,1,0,"2016-12-18 02:03:14",30,21,94,0,"3693785"
1188425,1,0,"2016-12-18 02:35:46",37,18,110,0,"3700655"
1188426,1,0,"2016-12-18 03:03:01",45,22,68,0,"3706126"
1188427,1,0,"2016-12-18 03:03:25",58,25,62,0,"3706231"
1188428,1,0,"2016-12-18 03:03:26",67,26,115,0,"3706225"
1188429,1,1,"2016-12-18 03:36:22",56,29,111,0,"3712085"
