DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
442787,1,1,"2016-01-30 00:00:13",57,25,87,0,"1134266"
442788,1,0,"2016-01-30 00:06:38",63,38,98,0,"1137357"
442789,1,1,"2016-01-30 00:09:30",47,21,83,0,"1138466"
442790,1,1,"2016-01-30 00:09:31",50,11,91,0,"1138471"
442791,1,1,"2016-01-30 00:09:33",51,10,78,0,"1138473"
442792,1,1,"2016-01-30 00:09:35",50,10,88,0,"1138479"
442793,1,1,"2016-01-30 00:09:50",44,21,75,0,"1138643"
442794,1,0,"2016-01-30 00:14:11",49,20,118,0,"1140630"
442795,1,1,"2016-01-30 00:17:47",74,8,86,0,"1142130"
442796,1,0,"2016-01-30 00:23:42",45,15,103,0,"1144516"
442797,1,0,"2016-01-30 00:23:45",36,19,66,0,"1144566"
442798,1,1,"2016-01-30 00:24:45",54,22,75,0,"1144976"
442799,1,1,"2016-01-30 00:31:46",48,21,91,0,"1147592"
442800,1,1,"2016-01-30 00:31:47",48,20,71,0,"1147629"
442801,1,1,"2016-01-30 00:37:46",45,19,96,0,"1149886"
442802,1,1,"2016-01-30 00:49:27",47,19,71,0,"1153741"
442803,1,1,"2016-01-30 00:49:50",45,10,99,0,"1153884"
442804,1,0,"2016-01-30 01:00:20",42,18,93,0,"1156970"
442805,1,1,"2016-01-30 01:00:41",51,14,90,0,"1157074"
442806,1,0,"2016-01-30 01:19:10",49,20,56,0,"1161997"
442807,1,0,"2016-01-30 01:23:54",49,22,94,0,"1162912"
442808,1,0,"2016-01-30 01:23:55",44,18,101,0,"1162914"
442809,1,0,"2016-01-30 01:24:11",51,18,93,0,"1163015"
442810,1,0,"2016-01-30 01:24:12",47,19,82,0,"1163019"
442811,1,1,"2016-01-30 01:30:01",48,13,90,0,"1164215"
442812,1,0,"2016-01-30 01:32:21",37,20,100,0,"1164773"
442813,1,0,"2016-01-30 01:44:01",42,15,95,0,"1166862"
442814,1,0,"2016-01-30 01:59:34",47,21,95,0,"1169509"
442815,1,1,"2016-01-30 02:19:26",49,17,73,0,"1173507"
442816,1,0,"2016-01-30 02:19:40",33,20,80,0,"1173588"
442817,1,0,"2016-01-30 02:20:51",39,20,93,0,"1173790"
442818,1,1,"2016-01-30 02:27:56",63,39,83,0,"1174894"
442819,1,1,"2016-01-30 02:27:57",40,18,92,0,"1174896"
442820,1,1,"2016-01-30 02:30:22",47,20,54,0,"1175399"
442821,1,1,"2016-01-30 02:30:22",40,20,83,0,"1175397"
442822,1,0,"2016-01-30 02:32:04",47,19,104,0,"1175751"
442823,1,0,"2016-01-30 02:40:35",33,15,110,0,"1177399"
442824,1,0,"2016-01-30 02:54:31",41,20,86,0,"1179532"
442825,1,1,"2016-01-30 02:58:54",49,16,75,0,"1180307"
442826,1,0,"2016-01-30 03:12:48",68,30,53,0,"1182765"
442827,1,0,"2016-01-30 04:23:05",34,18,65,0,"1190564"
442828,1,1,"2016-01-30 05:18:27",42,12,64,0,"1197022"
442829,1,0,"2016-01-30 05:22:26",32,24,83,0,"1197523"
442830,1,1,"2016-01-30 05:24:25",42,7,69,0,"1197854"
442831,1,1,"2016-01-30 05:32:13",42,20,57,0,"1198976"
442832,1,0,"2016-01-30 05:39:08",65,30,56,0,"1199706"
442833,1,0,"2016-01-30 05:47:08",45,14,58,0,"1200927"
442834,1,0,"2016-01-30 05:50:54",37,18,94,0,"1201476"
442835,1,1,"2016-01-30 05:56:11",47,17,82,0,"1202306"
442836,1,1,"2016-01-30 06:05:32",39,14,54,0,"1203834"
442837,1,0,"2016-01-30 06:08:13",32,15,77,0,"1204322"
442838,1,1,"2016-01-30 06:09:40",44,18,71,0,"1204554"
442839,1,1,"2016-01-30 06:16:17",39,18,67,0,"1205753"
442840,1,1,"2016-01-30 06:22:52",41,16,77,0,"1207032"
442841,1,1,"2016-01-30 06:30:38",35,20,76,0,"1208796"
442842,1,1,"2016-01-30 06:37:38",39,23,102,0,"1209938"
442843,1,1,"2016-01-30 06:39:40",53,24,85,0,"1210156"
442844,1,0,"2016-01-30 06:40:38",39,21,95,0,"1210310"
442845,1,1,"2016-01-30 06:43:13",44,23,84,0,"1210735"
442846,1,1,"2016-01-30 06:45:26",45,23,68,0,"1210996"
442847,1,0,"2016-01-30 06:46:21",56,24,87,0,"1211121"
442848,1,0,"2016-01-30 06:46:21",51,22,93,0,"1211122"
442849,1,0,"2016-01-30 06:47:10",47,26,83,0,"1211382"
442850,1,0,"2016-01-30 06:47:22",50,24,97,0,"1211434"
442851,1,0,"2016-01-30 06:48:01",50,27,105,0,"1211457"
442852,1,1,"2016-01-30 06:50:33",53,29,78,0,"1211797"
442853,1,1,"2016-01-30 06:52:21",49,24,80,0,"1212024"
442854,1,0,"2016-01-30 06:52:25",32,26,116,0,"1212033"
442855,1,0,"2016-01-30 06:52:35",49,25,74,0,"1212080"
442856,1,0,"2016-01-30 06:53:43",44,25,92,0,"1212147"
442857,1,1,"2016-01-30 06:53:58",48,26,77,0,"1212187"
442858,1,1,"2016-01-30 06:54:23",49,25,80,0,"1212214"
442859,1,1,"2016-01-30 06:54:58",49,28,80,0,"1212259"
442860,1,1,"2016-01-30 06:55:19",50,26,82,0,"1212301"
442861,1,1,"2016-01-30 06:55:20",51,28,81,0,"1212303"
442862,1,0,"2016-01-30 06:55:23",50,24,72,0,"1212308"
442863,1,1,"2016-01-30 06:56:28",54,31,81,0,"1212364"
442864,1,1,"2016-01-30 06:58:47",49,34,85,0,"1212670"
442865,1,1,"2016-01-30 07:02:18",52,29,79,0,"1213003"
442866,1,1,"2016-01-30 07:02:22",48,30,85,0,"1213005"
442867,1,1,"2016-01-30 07:12:22",55,35,80,0,"1214027"
442868,1,0,"2016-01-30 07:13:07",47,28,80,0,"1214112"
442869,1,1,"2016-01-30 07:20:50",49,31,71,0,"1215165"
442870,1,0,"2016-01-30 07:23:18",52,34,74,0,"1215553"
442871,1,1,"2016-01-30 07:23:27",50,27,77,0,"1215568"
442872,1,1,"2016-01-30 07:23:29",51,30,84,0,"1215572"
442873,1,1,"2016-01-30 07:25:43",42,28,76,0,"1215826"
442874,1,1,"2016-01-30 07:25:52",49,33,89,0,"1215853"
442875,1,0,"2016-01-30 07:28:52",47,28,89,0,"1216162"
442876,1,0,"2016-01-30 07:30:30",45,29,91,0,"1216382"
442877,1,1,"2016-01-30 07:32:14",48,25,92,0,"1216631"
442878,1,1,"2016-01-30 07:33:08",50,33,93,0,"1216733"
442879,1,1,"2016-01-30 07:33:27",48,29,75,0,"1216791"
442880,1,1,"2016-01-30 07:33:39",48,30,92,0,"1216860"
442881,1,1,"2016-01-30 07:34:21",37,42,81,0,"1216966"
442882,1,0,"2016-01-30 07:35:32",41,25,87,0,"1217056"
442883,1,0,"2016-01-30 07:36:51",34,22,106,0,"1217286"
442884,1,1,"2016-01-30 07:38:23",49,32,79,0,"1217480"
442885,1,1,"2016-01-30 07:40:44",46,28,79,0,"1217873"
442886,1,1,"2016-01-30 07:42:18",51,34,78,0,"1218013"
442887,1,1,"2016-01-30 07:50:03",46,26,80,0,"1219323"
442888,1,1,"2016-01-30 07:50:12",49,31,85,0,"1219339"
442889,1,0,"2016-01-30 07:51:22",48,33,86,0,"1219660"
442890,1,1,"2016-01-30 07:51:28",51,32,85,0,"1219665"
442891,1,1,"2016-01-30 07:52:43",33,24,98,0,"1219813"
442892,1,0,"2016-01-30 07:53:18",48,33,98,0,"1219844"
