DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
804136,1,1,"2016-07-16 00:00:22",59,26,192,0,"2211624"
804137,1,0,"2016-07-16 00:00:27",49,21,93,0,"2211664"
804138,1,0,"2016-07-16 00:00:51",30,22,98,0,"2211774"
804139,1,0,"2016-07-16 00:11:09",59,22,90,0,"2216801"
804140,1,0,"2016-07-16 00:14:55",49,22,49,0,"2218641"
804141,1,0,"2016-07-16 00:15:06",57,23,112,0,"2218890"
804142,1,0,"2016-07-16 00:18:40",50,22,69,0,"2220558"
804143,1,1,"2016-07-16 00:24:42",54,30,182,0,"2222862"
804144,1,1,"2016-07-16 00:24:43",43,12,183,0,"2222868"
804145,1,1,"2016-07-16 00:28:12",54,25,94,0,"2224748"
804146,1,0,"2016-07-16 00:29:40",59,22,96,0,"2225439"
804147,1,0,"2016-07-16 00:33:06",57,26,99,0,"2226965"
804148,1,1,"2016-07-16 00:37:36",56,28,191,0,"2228837"
804149,1,0,"2016-07-16 00:45:35",62,23,100,0,"2231626"
804150,1,1,"2016-07-16 00:48:01",58,27,193,0,"2232597"
804151,1,0,"2016-07-16 00:48:12",51,23,100,0,"2232768"
804152,1,0,"2016-07-16 00:54:59",40,30,51,0,"2235767"
804153,1,1,"2016-07-16 00:56:28",60,19,196,0,"2236629"
804154,1,0,"2016-07-16 01:08:01",61,26,95,0,"2241042"
804155,1,0,"2016-07-16 01:09:11",53,25,97,0,"2241521"
804156,1,0,"2016-07-16 01:17:44",53,25,85,0,"2244292"
804157,1,0,"2016-07-16 01:17:48",50,18,103,0,"2244350"
804158,1,0,"2016-07-16 01:39:49",50,20,93,0,"2251697"
804159,1,0,"2016-07-16 01:48:44",60,25,88,0,"2254592"
804160,1,1,"2016-07-16 02:06:27",57,22,122,0,"2259672"
804161,1,1,"2016-07-16 02:14:13",54,26,194,0,"2261692"
804162,1,0,"2016-07-16 02:19:58",56,12,51,0,"2262867"
804163,1,0,"2016-07-16 02:21:17",51,6,104,0,"2263385"
804164,1,0,"2016-07-16 03:32:37",43,15,93,0,"2279130"
804165,1,1,"2016-07-16 04:27:19",36,26,180,0,"2288675"
804166,1,0,"2016-07-16 04:43:17",47,13,94,0,"2291121"
804167,1,1,"2016-07-16 05:01:05",58,27,180,0,"2294223"
804168,1,0,"2016-07-16 05:21:14",29,6,57,0,"2298032"
804169,1,0,"2016-07-16 05:21:16",43,23,83,0,"2298035"
804170,1,0,"2016-07-16 05:21:17",49,25,115,0,"2298037"
804171,1,0,"2016-07-16 05:21:18",48,25,108,0,"2298042"
804172,1,1,"2016-07-16 05:23:47",55,20,192,0,"2298522"
804173,1,1,"2016-07-16 05:23:50",61,24,179,0,"2298536"
804174,1,1,"2016-07-16 05:24:28",55,15,204,0,"2298633"
804175,1,1,"2016-07-16 05:31:54",60,29,185,0,"2300571"
804176,1,0,"2016-07-16 05:33:40",51,9,78,0,"2300984"
804177,1,0,"2016-07-16 05:57:03",51,22,87,0,"2306387"
804178,1,0,"2016-07-16 05:58:43",29,17,101,0,"2306609"
804179,1,0,"2016-07-16 06:10:21",53,19,104,0,"2309788"
804180,1,0,"2016-07-16 06:15:19",47,22,98,0,"2310734"
804181,1,0,"2016-07-16 06:26:17",50,23,89,0,"2313779"
804182,1,0,"2016-07-16 06:31:57",37,22,89,0,"2314968"
804183,1,1,"2016-07-16 06:33:01",46,19,185,0,"2315223"
804184,1,0,"2016-07-16 06:33:20",30,19,106,0,"2315228"
804185,1,1,"2016-07-16 06:40:38",64,28,192,0,"2316551"
804186,1,0,"2016-07-16 06:43:46",55,28,107,0,"2317234"
804187,1,0,"2016-07-16 06:43:57",61,27,93,0,"2317253"
804188,1,1,"2016-07-16 06:48:49",59,27,183,0,"2318477"
804189,1,0,"2016-07-16 06:49:45",61,32,109,0,"2318645"
804190,1,0,"2016-07-16 06:51:24",54,26,98,0,"2319021"
804191,1,0,"2016-07-16 06:52:12",58,30,97,0,"2319095"
804192,1,0,"2016-07-16 06:52:14",61,29,95,0,"2319100"
804193,1,0,"2016-07-16 06:55:04",58,27,105,0,"2319733"
804194,1,0,"2016-07-16 06:58:21",54,28,111,0,"2320376"
804195,1,1,"2016-07-16 07:00:26",52,23,188,0,"2320807"
804196,1,0,"2016-07-16 07:01:04",52,26,97,0,"2320913"
804197,1,0,"2016-07-16 07:05:56",52,31,95,0,"2321577"
804198,1,1,"2016-07-16 07:09:40",57,32,185,0,"2322518"
