DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
456187,1,0,"2016-02-04 00:13:05",36,21,93,0,"1717666"
456188,1,0,"2016-02-04 00:13:21",37,13,70,0,"1717696"
456189,1,1,"2016-02-04 00:13:42",47,17,87,0,"1717740"
456190,1,1,"2016-02-04 00:14:19",72,7,90,0,"1718051"
456191,1,0,"2016-02-04 00:21:21",33,16,82,0,"1719675"
456192,1,1,"2016-02-04 00:22:17",50,17,83,0,"1719945"
456193,1,0,"2016-02-04 00:33:26",44,19,92,0,"1722762"
456194,1,0,"2016-02-04 00:40:17",43,13,68,0,"1724397"
456195,1,1,"2016-02-04 00:42:27",55,23,88,0,"1724873"
456196,1,1,"2016-02-04 00:42:28",49,17,80,0,"1724874"
456197,1,0,"2016-02-04 00:54:37",56,37,85,0,"1727177"
456198,1,0,"2016-02-04 00:58:14",43,18,76,0,"1727636"
456199,1,1,"2016-02-04 01:06:43",50,20,74,0,"1729001"
456200,1,1,"2016-02-04 01:15:37",51,21,76,0,"1730411"
456201,1,1,"2016-02-04 01:21:42",53,21,81,0,"1731110"
456202,1,0,"2016-02-04 01:35:21",39,22,65,0,"1733186"
456203,1,0,"2016-02-04 01:43:50",52,20,90,0,"1734006"
456204,1,0,"2016-02-04 01:43:51",42,22,82,0,"1734007"
456205,1,1,"2016-02-04 01:46:01",51,22,91,0,"1734261"
456206,1,0,"2016-02-04 02:49:51",45,19,82,0,"1739543"
456207,1,0,"2016-02-04 03:31:18",33,19,115,0,"1742627"
456208,1,0,"2016-02-04 03:56:12",45,19,88,0,"1743971"
456209,1,0,"2016-02-04 04:09:48",41,19,98,0,"1744811"
456210,1,0,"2016-02-04 04:15:46",50,21,105,0,"1745101"
456211,1,0,"2016-02-04 04:17:45",33,19,106,0,"1745275"
456212,1,0,"2016-02-04 04:25:16",38,20,98,0,"1745690"
456213,1,0,"2016-02-04 04:37:42",41,16,92,0,"1746489"
456214,1,1,"2016-02-04 04:48:27",50,19,89,0,"1747391"
456215,1,0,"2016-02-04 04:49:21",34,17,95,0,"1747442"
456216,1,0,"2016-02-04 04:51:56",50,23,89,0,"1747667"
456217,1,1,"2016-02-04 05:06:48",56,22,79,0,"1749356"
456218,1,0,"2016-02-04 05:08:49",35,10,97,0,"1749550"
456219,1,1,"2016-02-04 05:18:06",49,17,85,0,"1750849"
456220,1,1,"2016-02-04 05:19:45",56,21,77,0,"1751046"
456221,1,1,"2016-02-04 05:26:24",51,19,84,0,"1752085"
456222,1,1,"2016-02-04 05:26:56",51,17,84,0,"1752160"
456223,1,0,"2016-02-04 05:28:46",46,20,81,0,"1752448"
456224,1,1,"2016-02-04 05:31:07",46,21,85,0,"1752917"
456225,1,0,"2016-02-04 05:41:29",51,22,61,0,"1755061"
456226,1,0,"2016-02-04 05:42:48",44,14,103,0,"1755421"
456227,1,1,"2016-02-04 05:48:14",33,21,80,0,"1757026"
456228,1,0,"2016-02-04 05:50:46",47,17,101,0,"1757590"
