DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
282006,1,0,"2015-11-09 00:09:36",32,15,78,0,"241786"
282007,1,0,"2015-11-09 00:11:51",36,10,79,0,"242197"
282008,1,0,"2015-11-09 00:23:36",45,12,91,0,"244365"
282009,1,1,"2015-11-09 00:30:59",45,20,79,0,"245341"
282010,1,1,"2015-11-09 00:37:50",47,17,88,0,"246305"
282011,1,1,"2015-11-09 00:38:54",45,16,71,0,"246450"
282012,1,0,"2015-11-09 00:43:47",48,18,87,0,"247063"
282013,1,0,"2015-11-09 00:51:12",40,18,93,0,"247873"
282014,1,0,"2015-11-09 00:52:02",43,18,83,0,"247980"
282015,1,1,"2015-11-09 01:16:12",47,17,82,0,"250819"
282016,1,0,"2015-11-09 01:30:12",46,21,88,0,"252138"
282017,1,0,"2015-11-09 01:31:29",39,15,75,0,"252224"
282018,1,1,"2015-11-09 02:32:33",45,10,85,0,"255381"
282019,1,0,"2015-11-09 05:50:30",37,19,62,0,"266844"
282020,1,0,"2015-11-09 05:51:17",60,12,65,0,"266987"
282021,1,1,"2015-11-09 05:52:55",39,20,54,0,"267309"
282022,1,0,"2015-11-09 06:08:08",41,19,75,0,"270245"
282023,1,1,"2015-11-09 06:20:37",34,34,78,0,"273572"
282024,1,1,"2015-11-09 06:20:38",46,29,83,0,"273586"
282025,1,1,"2015-11-09 06:23:26",40,34,109,0,"274205"
282026,1,0,"2015-11-09 06:23:41",43,37,96,0,"274285"
282027,1,0,"2015-11-09 06:26:09",50,32,92,0,"274797"
282028,1,1,"2015-11-09 06:26:32",51,36,84,0,"274812"
282029,1,1,"2015-11-09 06:31:59",48,30,83,0,"276517"
282030,1,0,"2015-11-09 06:32:54",46,35,83,0,"276754"
282031,1,1,"2015-11-09 06:33:19",46,30,76,0,"276799"
282032,1,1,"2015-11-09 06:33:27",44,35,91,0,"276887"
282033,1,0,"2015-11-09 06:34:38",47,37,90,0,"277065"
282034,1,0,"2015-11-09 06:38:16",46,38,84,0,"278088"
282035,1,1,"2015-11-09 06:38:53",44,32,88,0,"278431"
282036,1,1,"2015-11-09 06:39:06",38,38,78,0,"278545"
282037,1,1,"2015-11-09 06:41:51",52,40,90,0,"279292"
282038,1,1,"2015-11-09 06:50:28",46,37,77,0,"281950"
282039,1,1,"2015-11-09 06:53:24",51,45,87,0,"283035"
282040,1,1,"2015-11-09 06:55:09",42,31,85,0,"283590"
282041,1,0,"2015-11-09 06:59:07",48,41,85,0,"284652"
282042,1,1,"2015-11-09 07:00:42",50,35,84,0,"285332"
282043,1,1,"2015-11-09 07:01:44",48,37,88,0,"285588"
282044,1,0,"2015-11-09 07:02:41",41,39,96,0,"285899"
282045,1,0,"2015-11-09 07:03:12",48,38,82,0,"285983"
