DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
278625,1,0,"2015-11-07 00:23:56",33,19,89,0,"488270"
278626,1,0,"2015-11-07 00:23:58",39,15,108,0,"488279"
278627,1,0,"2015-11-07 02:32:01",44,27,89,0,"515875"
278628,1,1,"2015-11-07 04:46:56",41,17,55,0,"532738"
278629,1,1,"2015-11-07 04:54:24",34,12,62,0,"533862"
278630,1,0,"2015-11-07 05:01:24",35,20,89,0,"534550"
278631,1,0,"2015-11-07 06:03:55",33,18,80,0,"544409"
278632,1,1,"2015-11-07 06:13:57",47,22,93,0,"545994"
278633,1,0,"2015-11-07 06:14:54",38,23,79,0,"546063"
278634,1,0,"2015-11-07 06:15:42",39,24,98,0,"546136"
278635,1,1,"2015-11-07 06:29:23",48,31,80,0,"547656"
278636,1,1,"2015-11-07 06:30:11",42,30,82,0,"547763"
278637,1,1,"2015-11-07 06:31:33",46,30,83,0,"547906"
278638,1,1,"2015-11-07 06:32:08",48,35,79,0,"547924"
278639,1,0,"2015-11-07 06:32:52",40,30,87,0,"547984"
278640,1,1,"2015-11-07 06:37:55",33,27,80,0,"548688"
278641,1,1,"2015-11-07 06:40:50",51,32,84,0,"549212"
278642,1,1,"2015-11-07 06:45:23",46,33,81,0,"549732"
278643,1,1,"2015-11-07 06:50:08",40,36,75,0,"550393"
278644,1,1,"2015-11-07 06:50:23",76,39,113,0,"550407"
278645,1,1,"2015-11-07 06:54:47",54,37,72,0,"550948"
278646,1,1,"2015-11-07 06:59:05",52,36,78,0,"551359"
278647,1,0,"2015-11-07 07:00:20",49,31,84,0,"551510"
278648,1,0,"2015-11-07 07:05:31",32,23,90,0,"552345"
278649,1,1,"2015-11-07 07:07:15",32,26,86,0,"552562"
278650,1,1,"2015-11-07 07:08:03",48,30,88,0,"552608"
278651,1,0,"2015-11-07 07:13:32",46,28,90,0,"553252"
278652,1,0,"2015-11-07 07:15:16",50,31,80,0,"553561"
278653,1,0,"2015-11-07 07:16:37",66,28,88,0,"553850"
278654,1,0,"2015-11-07 07:16:39",51,46,79,0,"553854"
278655,1,0,"2015-11-07 07:18:02",40,16,71,0,"554023"
278656,1,0,"2015-11-07 07:18:41",47,27,91,0,"554058"
278657,1,0,"2015-11-07 07:23:43",42,30,90,0,"554714"
278658,1,0,"2015-11-07 07:25:13",47,29,86,0,"554927"
278659,1,1,"2015-11-07 07:26:39",46,26,82,0,"555073"
278660,1,1,"2015-11-07 07:26:43",44,30,77,0,"555077"
278661,1,1,"2015-11-07 07:32:14",43,26,78,0,"555708"
278662,1,1,"2015-11-07 07:32:53",44,26,87,0,"555831"
278663,1,0,"2015-11-07 07:36:23",48,29,86,0,"556332"
278664,1,0,"2015-11-07 07:37:22",42,30,86,0,"556455"
278665,1,1,"2015-11-07 07:41:28",49,38,81,0,"556958"
278666,1,1,"2015-11-07 07:43:22",45,32,78,0,"557254"
278667,1,1,"2015-11-07 07:43:24",46,27,92,0,"557258"
278668,1,1,"2015-11-07 07:43:24",49,37,69,0,"557261"
278669,1,1,"2015-11-07 07:43:26",47,30,81,0,"557269"
278670,1,0,"2015-11-07 07:46:38",34,39,88,0,"557720"
278671,1,1,"2015-11-07 07:54:49",50,31,83,0,"559033"
278672,1,0,"2015-11-07 07:57:00",43,26,90,0,"559220"
278673,1,1,"2015-11-07 07:59:00",49,34,76,0,"559563"
278674,1,0,"2015-11-07 08:02:49",47,26,80,0,"560165"
278675,1,0,"2015-11-07 08:04:12",48,26,81,0,"560359"
278676,1,1,"2015-11-07 08:07:14",60,33,85,0,"560724"
278677,1,0,"2015-11-07 08:16:42",45,28,86,0,"562415"
278678,1,1,"2015-11-07 08:17:40",47,28,90,0,"562590"
278679,1,0,"2015-11-07 08:18:44",44,24,92,0,"562829"
278680,1,1,"2015-11-07 08:21:35",47,27,88,0,"563210"
278681,1,0,"2015-11-07 08:22:32",35,27,102,0,"563355"
278682,1,1,"2015-11-07 08:23:07",45,34,80,0,"563548"
278683,1,1,"2015-11-07 08:23:15",46,27,81,0,"563601"
278684,1,1,"2015-11-07 08:26:07",47,31,86,0,"564090"
278685,1,0,"2015-11-07 08:27:41",47,32,95,0,"564357"
278686,1,1,"2015-11-07 08:28:26",48,31,57,0,"564539"
278687,1,1,"2015-11-07 08:28:35",46,29,88,0,"564583"
278688,1,1,"2015-11-07 08:28:47",48,31,75,0,"564605"
278689,1,0,"2015-11-07 08:30:11",50,42,85,0,"564953"
278690,1,1,"2015-11-07 08:30:49",45,31,83,0,"565021"
278691,1,0,"2015-11-07 08:32:54",44,27,84,0,"565514"
278692,1,0,"2015-11-07 08:33:29",50,27,89,0,"565561"
278693,1,0,"2015-11-07 08:33:41",51,33,96,0,"565588"
278694,1,1,"2015-11-07 08:33:45",47,30,86,0,"565598"
278695,1,1,"2015-11-07 08:34:43",49,32,87,0,"565731"
278696,1,0,"2015-11-07 08:36:07",38,29,82,0,"565962"
278697,1,1,"2015-11-07 08:37:23",48,35,79,0,"566272"
278698,1,1,"2015-11-07 08:37:40",48,33,76,0,"566315"
278699,1,0,"2015-11-07 08:37:44",49,31,87,0,"566323"
278700,1,1,"2015-11-07 08:37:59",47,30,88,0,"566368"
278701,1,1,"2015-11-07 08:38:56",36,26,101,0,"566450"
278702,1,1,"2015-11-07 08:38:58",48,39,73,0,"566460"
278703,1,0,"2015-11-07 08:39:07",41,30,96,0,"566512"
278704,1,1,"2015-11-07 08:42:05",73,55,75,0,"567040"
278705,1,1,"2015-11-07 08:42:07",45,31,76,0,"567043"
278706,1,1,"2015-11-07 08:42:09",45,30,84,0,"567052"
278707,1,1,"2015-11-07 08:42:15",53,36,77,0,"567065"
278708,1,1,"2015-11-07 08:43:03",46,37,81,0,"567327"
278709,1,1,"2015-11-07 08:43:22",53,51,85,0,"567450"
278710,1,1,"2015-11-07 08:43:23",48,36,75,0,"567452"
278711,1,0,"2015-11-07 08:44:36",62,36,81,0,"567676"
278712,1,1,"2015-11-07 08:45:55",43,33,79,0,"568055"
278713,1,0,"2015-11-07 08:46:10",48,29,86,0,"568086"
278714,1,0,"2015-11-07 08:46:11",51,32,95,0,"568088"
278715,1,0,"2015-11-07 08:46:54",46,29,83,0,"568162"
278716,1,0,"2015-11-07 08:47:44",49,32,86,0,"568528"
278717,1,1,"2015-11-07 08:49:58",48,33,83,0,"569074"
278718,1,1,"2015-11-07 08:51:06",45,34,84,0,"569355"
278719,1,1,"2015-11-07 08:51:31",51,34,82,0,"569508"
278720,1,0,"2015-11-07 08:51:47",48,29,87,0,"569535"
278721,1,0,"2015-11-07 08:52:11",45,31,95,0,"569635"
278722,1,1,"2015-11-07 08:52:26",50,37,79,0,"569710"
278723,1,1,"2015-11-07 08:55:11",46,29,90,0,"570329"
278724,1,1,"2015-11-07 08:55:14",50,35,74,0,"570353"
278725,1,1,"2015-11-07 08:55:16",52,48,85,0,"570364"
278726,1,1,"2015-11-07 08:55:17",51,45,83,0,"570369"
278727,1,1,"2015-11-07 08:55:20",44,34,78,0,"570390"
278728,1,0,"2015-11-07 08:55:26",49,33,85,0,"570416"
278729,1,1,"2015-11-07 08:56:16",46,24,74,0,"570587"
278730,1,1,"2015-11-07 08:56:33",49,33,75,0,"570649"
278731,1,0,"2015-11-07 08:57:24",48,29,87,0,"570701"
278732,1,1,"2015-11-07 08:58:40",52,30,84,0,"570936"
278733,1,1,"2015-11-07 09:00:40",49,33,73,0,"571311"
278734,1,1,"2015-11-07 09:02:39",48,34,89,0,"571712"
278735,1,0,"2015-11-07 09:04:12",50,33,87,0,"572057"
278736,1,1,"2015-11-07 09:04:33",49,25,107,0,"572196"
278737,1,0,"2015-11-07 09:04:53",49,28,87,0,"572329"
278738,1,0,"2015-11-07 09:07:03",48,32,97,0,"572807"
278739,1,0,"2015-11-07 09:07:06",47,34,86,0,"572812"
278740,1,1,"2015-11-07 09:07:25",46,32,82,0,"572880"
278741,1,1,"2015-11-07 09:08:58",43,29,86,0,"573303"
278742,1,1,"2015-11-07 09:09:38",47,30,78,0,"573476"
278743,1,1,"2015-11-07 09:09:50",43,36,76,0,"573528"
278744,1,1,"2015-11-07 09:09:51",50,34,76,0,"573547"
278745,1,1,"2015-11-07 09:12:17",46,27,79,0,"574057"
278746,1,1,"2015-11-07 09:12:18",52,35,75,0,"574058"
278747,1,0,"2015-11-07 09:13:48",47,31,94,0,"574374"
278748,1,0,"2015-11-07 09:14:06",48,33,81,0,"574441"
278749,1,1,"2015-11-07 09:15:06",39,39,82,0,"574721"
