DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
255082,1,1,"2015-10-24 00:08:33",46,13,79,0,"244255"
255083,1,0,"2015-10-24 00:13:56",43,19,80,0,"246914"
255084,1,0,"2015-10-24 00:14:27",10,14,24,0,"247025"
255085,1,0,"2015-10-24 00:22:45",39,18,82,0,"251650"
255086,1,0,"2015-10-24 00:25:43",41,17,88,0,"253321"
255087,1,0,"2015-10-24 00:31:09",32,16,119,0,"255676"
255088,1,0,"2015-10-24 00:34:45",42,19,102,0,"257380"
255089,1,0,"2015-10-24 00:34:47",42,11,91,0,"257416"
255090,1,0,"2015-10-24 00:39:48",32,20,123,0,"259888"
255091,1,0,"2015-10-24 00:53:48",40,18,88,0,"265430"
255092,1,0,"2015-10-24 00:55:45",33,13,109,0,"266381"
255093,1,1,"2015-10-24 00:58:48",43,16,77,0,"267443"
255094,1,0,"2015-10-24 01:14:47",8,15,46,0,"272603"
255095,1,0,"2015-10-24 01:23:40",33,15,92,0,"274937"
255096,1,0,"2015-10-24 01:24:05",49,20,94,0,"275061"
255097,1,0,"2015-10-24 01:25:09",46,19,86,0,"275332"
255098,1,0,"2015-10-24 01:33:41",38,18,99,0,"277756"
255099,1,1,"2015-10-24 01:40:19",57,20,79,0,"279211"
255100,1,0,"2015-10-24 01:59:54",44,16,84,0,"284234"
255101,1,0,"2015-10-24 02:07:11",39,21,92,0,"286059"
255102,1,0,"2015-10-24 02:25:55",38,18,87,0,"289598"
255103,1,0,"2015-10-24 02:27:02",33,13,92,0,"289847"
255104,1,0,"2015-10-24 02:48:14",40,15,109,0,"294076"
255105,1,0,"2015-10-24 02:49:33",44,20,92,0,"294412"
255106,1,1,"2015-10-24 03:54:48",53,20,81,0,"304709"
255107,1,1,"2015-10-24 04:36:09",53,21,80,0,"310285"
255108,1,1,"2015-10-24 04:52:17",50,15,79,0,"312881"
255109,1,1,"2015-10-24 04:54:56",46,21,80,0,"313307"
255110,1,0,"2015-10-24 05:12:31",41,22,90,0,"316429"
255111,1,1,"2015-10-24 05:23:46",53,17,87,0,"318132"
255112,1,1,"2015-10-24 05:23:48",54,22,86,0,"318135"
255113,1,0,"2015-10-24 05:24:15",49,19,87,0,"318165"
