DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
373734,1,0,"2015-12-23 00:04:54",41,22,74,0,"3523130"
373735,1,1,"2015-12-23 00:19:14",49,21,84,0,"3527887"
373736,1,1,"2015-12-23 00:23:22",46,19,81,0,"3528911"
373737,1,1,"2015-12-23 00:27:30",40,15,66,0,"3530275"
373738,1,0,"2015-12-23 00:27:51",44,22,85,0,"3530424"
373739,1,0,"2015-12-23 00:29:18",39,16,72,0,"3530751"
373740,1,0,"2015-12-23 00:30:19",40,9,99,0,"3530925"
373741,1,1,"2015-12-23 00:30:21",39,18,110,0,"3530949"
373742,1,0,"2015-12-23 00:30:51",43,19,91,0,"3531170"
373743,1,0,"2015-12-23 00:30:58",35,24,92,0,"3531209"
373744,1,0,"2015-12-23 00:34:35",46,15,88,0,"3532464"
373745,1,1,"2015-12-23 00:35:20",43,17,78,0,"3532708"
373746,1,0,"2015-12-23 00:41:02",39,10,70,0,"3534223"
373747,1,1,"2015-12-23 00:41:02",38,18,74,0,"3534224"
373748,1,1,"2015-12-23 00:41:15",32,17,82,0,"3534268"
373749,1,1,"2015-12-23 00:41:16",47,20,73,0,"3534276"
373750,1,0,"2015-12-23 00:48:18",43,18,57,0,"3536223"
373751,1,0,"2015-12-23 00:49:28",33,15,94,0,"3536687"
373752,1,1,"2015-12-23 00:50:41",43,13,81,0,"3537037"
373753,1,0,"2015-12-23 00:52:33",41,7,72,0,"3537417"
373754,1,0,"2015-12-23 00:58:09",37,19,63,0,"3539110"
373755,1,0,"2015-12-23 01:03:07",35,19,62,0,"3540225"
373756,1,1,"2015-12-23 01:29:23",38,12,74,0,"3545916"
373757,1,0,"2015-12-23 01:54:52",42,21,111,0,"3550694"
373758,1,0,"2015-12-23 02:36:38",36,14,97,0,"3556412"
373759,1,1,"2015-12-23 03:52:42",32,18,80,0,"3562597"
373760,1,1,"2015-12-23 04:42:51",42,8,103,0,"3566560"
373761,1,0,"2015-12-23 04:50:37",54,18,98,0,"3567319"
373762,1,1,"2015-12-23 04:51:48",46,12,72,0,"3567505"
373763,1,0,"2015-12-23 05:05:49",42,15,103,0,"3568770"
373764,1,1,"2015-12-23 05:20:41",50,21,87,0,"3570970"
373765,1,1,"2015-12-23 05:23:11",43,19,86,0,"3571362"
373766,1,1,"2015-12-23 05:30:59",52,21,88,0,"3572562"
