DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
42017,1,0,"2015-06-26 00:04:36",58,27,83,0,"386965"
42018,1,0,"2015-06-26 00:12:40",45,22,89,0,"389549"
42019,1,0,"2015-06-26 00:24:32",46,23,89,0,"393387"
42020,1,0,"2015-06-26 00:39:12",45,22,99,0,"398504"
42021,1,0,"2015-06-26 00:41:36",33,28,64,0,"399304"
42022,1,0,"2015-06-26 00:47:09",44,18,86,0,"400816"
42023,1,0,"2015-06-26 00:48:02",42,20,98,0,"401063"
42024,1,1,"2015-06-26 00:48:38",32,21,80,0,"401198"
42025,1,0,"2015-06-26 00:55:07",48,21,81,0,"402976"
42026,1,0,"2015-06-26 00:55:47",48,17,82,0,"403254"
42027,1,1,"2015-06-26 00:57:14",50,23,93,0,"403670"
42028,1,1,"2015-06-26 00:57:14",50,19,82,0,"403674"
42029,1,0,"2015-06-26 01:14:52",52,33,85,0,"407733"
42030,1,0,"2015-06-26 01:33:13",32,20,76,0,"411749"
42031,1,0,"2015-06-26 01:39:23",45,20,86,0,"412807"
42032,1,0,"2015-06-26 01:56:44",46,21,102,0,"415630"
42033,1,1,"2015-06-26 03:47:23",50,19,84,0,"428245"
42034,1,0,"2015-06-26 03:50:27",49,25,85,0,"428573"
42035,1,0,"2015-06-26 05:10:29",49,20,93,0,"436092"
42036,1,1,"2015-06-26 05:25:19",47,24,94,0,"438431"
42037,1,0,"2015-06-26 05:26:16",75,34,93,0,"438680"
42038,1,1,"2015-06-26 05:28:38",54,25,90,0,"439014"
42039,1,0,"2015-06-26 05:31:31",52,23,85,0,"439513"
42040,1,1,"2015-06-26 05:34:49",54,16,73,0,"440289"
42041,1,0,"2015-06-26 05:38:58",44,22,96,0,"441267"
42042,1,0,"2015-06-26 05:40:12",46,23,84,0,"441686"
42043,1,1,"2015-06-26 05:49:29",43,12,95,0,"443782"
42044,1,0,"2015-06-26 05:50:10",49,22,89,0,"443941"
42045,1,1,"2015-06-26 05:50:35",45,21,73,0,"443976"
42046,1,1,"2015-06-26 05:53:12",46,20,73,0,"444809"
42047,1,0,"2015-06-26 06:01:07",42,18,91,0,"447536"
42048,1,1,"2015-06-26 06:02:02",33,18,87,0,"447893"
42049,1,1,"2015-06-26 06:02:26",39,21,76,0,"448066"
42050,1,1,"2015-06-26 06:10:20",43,20,80,0,"450451"
42051,1,1,"2015-06-26 06:12:01",39,15,74,0,"451190"
42052,1,1,"2015-06-26 06:12:33",42,15,83,0,"451412"
42053,1,1,"2015-06-26 06:15:13",42,8,91,0,"452477"
42054,1,1,"2015-06-26 06:15:48",47,21,74,0,"452869"
42055,1,0,"2015-06-26 06:16:54",51,22,94,0,"453208"
42056,1,1,"2015-06-26 06:16:59",58,20,80,0,"453276"
42057,1,1,"2015-06-26 06:19:00",47,19,83,0,"454202"
42058,1,0,"2015-06-26 06:22:14",51,13,84,0,"455428"
42059,1,1,"2015-06-26 06:23:01",32,20,97,0,"455741"
42060,1,1,"2015-06-26 06:23:37",50,21,72,0,"456029"
42061,1,1,"2015-06-26 06:27:45",42,18,89,0,"457586"
42062,1,1,"2015-06-26 06:30:47",46,20,80,0,"459060"
42063,1,0,"2015-06-26 06:31:08",41,20,84,0,"459192"
42064,1,0,"2015-06-26 06:32:45",36,20,87,0,"459745"
42065,1,0,"2015-06-26 06:33:16",47,21,83,0,"459863"
42066,1,1,"2015-06-26 06:39:37",48,27,82,0,"462630"
42067,1,0,"2015-06-26 06:39:57",49,30,86,0,"462658"
42068,1,1,"2015-06-26 06:40:30",51,27,74,0,"462867"
42069,1,1,"2015-06-26 06:41:57",49,27,80,0,"463199"
42070,1,0,"2015-06-26 06:43:36",51,37,92,0,"463720"
42071,1,1,"2015-06-26 06:47:42",48,34,80,0,"465495"
42072,1,0,"2015-06-26 06:49:32",49,32,84,0,"466181"
42073,1,0,"2015-06-26 06:49:48",49,37,93,0,"466203"
42074,1,0,"2015-06-26 06:50:23",49,33,100,0,"466554"
42075,1,1,"2015-06-26 06:51:57",50,32,90,0,"467003"
42076,1,0,"2015-06-26 06:56:13",51,41,85,0,"468553"
42077,1,1,"2015-06-26 07:00:21",51,28,72,0,"469881"
42078,1,1,"2015-06-26 07:00:24",49,34,79,0,"469960"
42079,1,1,"2015-06-26 07:01:08",36,27,82,0,"470223"
42080,1,1,"2015-06-26 07:03:43",52,37,85,0,"471260"
42081,1,1,"2015-06-26 07:04:59",48,31,87,0,"471569"
42082,1,1,"2015-06-26 07:07:19",53,35,84,0,"472474"
42083,1,1,"2015-06-26 07:07:27",49,33,78,0,"472505"
42084,1,0,"2015-06-26 07:08:19",49,36,86,0,"472646"
42085,1,1,"2015-06-26 07:08:40",48,34,80,0,"472812"
42086,1,0,"2015-06-26 07:08:45",49,35,96,0,"472860"
42087,1,0,"2015-06-26 07:09:46",48,34,85,0,"473180"
42088,1,0,"2015-06-26 07:09:57",49,38,89,0,"473193"
42089,1,1,"2015-06-26 07:11:51",48,30,82,0,"473785"
42090,1,1,"2015-06-26 07:12:04",51,35,78,0,"473950"
42091,1,1,"2015-06-26 07:13:20",33,34,92,0,"474295"
42092,1,0,"2015-06-26 07:16:24",46,36,92,0,"475304"
42093,1,1,"2015-06-26 07:18:27",52,42,82,0,"475906"
42094,1,1,"2015-06-26 07:18:34",53,39,94,0,"475983"
42095,1,1,"2015-06-26 07:18:37",45,27,80,0,"476020"
42096,1,1,"2015-06-26 07:20:20",48,35,90,0,"476561"
42097,1,0,"2015-06-26 07:20:47",46,28,86,0,"476765"
42098,1,1,"2015-06-26 07:22:03",54,35,75,0,"477316"
42099,1,1,"2015-06-26 07:22:22",47,34,80,0,"477478"
42100,1,1,"2015-06-26 07:25:16",48,29,85,0,"478611"
42101,1,1,"2015-06-26 07:25:20",52,34,72,0,"478656"
42102,1,1,"2015-06-26 07:26:13",48,27,82,0,"478986"
42103,1,1,"2015-06-26 07:26:54",49,37,83,0,"479203"
42104,1,0,"2015-06-26 07:27:47",50,33,84,0,"479571"
42105,1,1,"2015-06-26 07:28:35",49,35,91,0,"479947"
42106,1,1,"2015-06-26 07:28:40",38,30,90,0,"480036"
42107,1,1,"2015-06-26 07:29:07",48,36,76,0,"480374"
42108,1,1,"2015-06-26 07:32:05",47,35,75,0,"481581"
42109,1,0,"2015-06-26 07:32:08",49,32,82,0,"481586"
42110,1,1,"2015-06-26 07:32:56",40,32,87,0,"481993"
42111,1,1,"2015-06-26 07:33:00",32,28,68,0,"482039"
42112,1,1,"2015-06-26 07:33:07",52,28,75,0,"482127"
42113,1,0,"2015-06-26 07:33:14",48,29,94,0,"482174"
42114,1,1,"2015-06-26 07:34:05",47,31,80,0,"482391"
42115,1,1,"2015-06-26 07:35:02",51,31,71,0,"482983"
42116,1,1,"2015-06-26 07:36:00",46,29,80,0,"483565"
42117,1,1,"2015-06-26 07:36:18",48,33,78,0,"483627"
42118,1,1,"2015-06-26 07:37:03",47,33,80,0,"483874"
42119,1,1,"2015-06-26 07:37:08",47,35,82,0,"483921"
42120,1,1,"2015-06-26 07:37:25",49,32,72,0,"484161"
42121,1,0,"2015-06-26 07:37:29",48,32,91,0,"484223"
42122,1,0,"2015-06-26 07:37:32",41,33,88,0,"484272"
42123,1,1,"2015-06-26 07:38:20",48,29,82,0,"484457"
42124,1,0,"2015-06-26 07:38:29",46,37,91,0,"484472"
42125,1,0,"2015-06-26 07:39:17",48,33,90,0,"484889"
42126,1,1,"2015-06-26 07:39:47",49,37,87,0,"485289"
42127,1,0,"2015-06-26 07:40:28",50,37,86,0,"485528"
42128,1,0,"2015-06-26 07:41:45",48,28,86,0,"486252"
42129,1,0,"2015-06-26 07:42:23",43,31,91,0,"486505"
42130,1,1,"2015-06-26 07:43:26",51,26,88,0,"487152"
42131,1,1,"2015-06-26 07:43:27",50,28,66,0,"487172"
42132,1,1,"2015-06-26 07:43:58",48,28,85,0,"487704"
42133,1,1,"2015-06-26 07:44:18",36,23,78,0,"487847"
42134,1,1,"2015-06-26 07:44:39",41,25,83,0,"487958"
42135,1,0,"2015-06-26 07:46:55",34,32,89,0,"489273"
42136,1,0,"2015-06-26 07:48:05",37,25,58,0,"490211"
42137,1,1,"2015-06-26 07:49:53",49,34,74,0,"492012"
42138,1,1,"2015-06-26 07:49:57",42,28,77,0,"492089"
42139,1,1,"2015-06-26 07:51:15",43,26,87,0,"493116"
42140,1,1,"2015-06-26 07:52:02",49,27,72,0,"493618"
42141,1,0,"2015-06-26 07:52:28",38,27,86,0,"493996"
42142,1,1,"2015-06-26 07:52:39",47,34,81,0,"494149"
42143,1,0,"2015-06-26 07:53:19",42,27,88,0,"494561"
42144,1,1,"2015-06-26 07:56:16",40,26,59,0,"498568"
42145,1,0,"2015-06-26 07:56:16",36,33,71,0,"498384"
42146,1,0,"2015-06-26 07:56:32",45,29,123,0,"498875"
42147,1,0,"2015-06-26 07:56:48",35,22,100,0,"499265"
42148,1,1,"2015-06-26 07:57:16",48,25,80,0,"499986"
42149,1,1,"2015-06-26 08:04:12",36,26,83,0,"507130"
42150,1,1,"2015-06-26 08:04:47",37,28,95,0,"507763"
42151,1,1,"2015-06-26 08:04:52",39,23,76,0,"507893"
42152,1,1,"2015-06-26 08:05:03",47,33,82,0,"508175"
42153,1,0,"2015-06-26 08:05:31",48,33,83,0,"508971"
42154,1,0,"2015-06-26 08:05:33",32,32,87,0,"508995"
42155,1,0,"2015-06-26 08:06:28",38,40,87,0,"509415"
42156,1,1,"2015-06-26 08:06:58",34,27,96,0,"510502"
42157,1,1,"2015-06-26 08:07:15",43,66,81,0,"510974"
42158,1,0,"2015-06-26 08:07:20",45,16,91,0,"511162"
42159,1,1,"2015-06-26 08:07:36",53,29,76,0,"511569"
42160,1,1,"2015-06-26 08:08:10",40,23,120,0,"511951"
42161,1,1,"2015-06-26 08:12:13",43,42,81,0,"516461"
42162,1,1,"2015-06-26 08:12:29",40,28,85,0,"516549"
42163,1,0,"2015-06-26 08:13:08",33,34,64,0,"517343"
42164,1,1,"2015-06-26 08:13:26",39,35,77,0,"517902"
42165,1,1,"2015-06-26 08:13:46",47,33,81,0,"518443"
42166,1,0,"2015-06-26 08:14:00",41,51,110,0,"518827"
42167,1,0,"2015-06-26 08:15:04",54,80,63,0,"519382"
42168,1,0,"2015-06-26 08:15:13",36,34,100,0,"519998"
42169,1,1,"2015-06-26 08:15:39",41,20,92,0,"520701"
42170,1,1,"2015-06-26 08:18:44",33,49,76,0,"524867"
42171,1,1,"2015-06-26 08:18:58",32,24,91,0,"524932"
42172,1,1,"2015-06-26 08:19:48",32,24,110,0,"526186"
42173,1,1,"2015-06-26 08:22:20",38,20,66,0,"530127"
42174,1,1,"2015-06-26 08:22:45",39,40,97,0,"530498"
42175,1,1,"2015-06-26 08:23:12",37,34,90,0,"530685"
42176,1,0,"2015-06-26 08:23:28",49,56,108,0,"530741"
42177,1,1,"2015-06-26 08:23:58",43,26,68,0,"531715"
42178,1,0,"2015-06-26 08:25:39",35,17,98,0,"533675"
42179,1,0,"2015-06-26 08:25:47",34,36,61,0,"533769"
42180,1,0,"2015-06-26 08:26:02",32,24,93,0,"534414"
42181,1,1,"2015-06-26 08:26:14",41,35,95,0,"535050"
42182,1,1,"2015-06-26 08:26:17",35,38,83,0,"535128"
42183,1,1,"2015-06-26 08:26:19",50,39,82,0,"535170"
42184,1,0,"2015-06-26 08:26:34",35,38,95,0,"535677"
42185,1,1,"2015-06-26 08:27:01",41,24,77,0,"536128"
42186,1,0,"2015-06-26 08:27:23",48,25,86,0,"536337"
42187,1,0,"2015-06-26 08:27:27",39,27,99,0,"536354"
42188,1,1,"2015-06-26 08:28:21",43,36,81,0,"537594"
42189,1,1,"2015-06-26 08:28:46",52,27,86,0,"538221"
42190,1,0,"2015-06-26 08:30:52",45,41,112,0,"540962"
42191,1,0,"2015-06-26 08:31:54",42,29,85,0,"541772"
42192,1,1,"2015-06-26 08:32:39",40,23,92,0,"543178"
42193,1,1,"2015-06-26 08:32:42",50,29,99,0,"543262"
42194,1,1,"2015-06-26 08:33:39",37,26,99,0,"544868"
42195,1,0,"2015-06-26 08:35:23",46,16,92,0,"547613"
42196,1,1,"2015-06-26 08:35:59",34,21,96,0,"548416"
42197,1,0,"2015-06-26 08:36:19",38,21,61,0,"548546"
42198,1,1,"2015-06-26 08:37:12",48,31,79,0,"550199"
42199,1,0,"2015-06-26 08:37:25",38,42,86,0,"550663"
42200,1,0,"2015-06-26 08:38:41",36,31,80,0,"552848"
42201,1,1,"2015-06-26 08:39:57",34,28,113,0,"554583"
42202,1,1,"2015-06-26 08:40:00",42,40,106,0,"554631"
42203,1,0,"2015-06-26 08:46:38",37,23,82,0,"563975"
42204,1,0,"2015-06-26 08:47:07",37,15,86,0,"564072"
42205,1,0,"2015-06-26 08:51:04",41,57,97,0,"569998"
42206,1,1,"2015-06-26 08:51:51",49,42,79,0,"571462"
42207,1,1,"2015-06-26 08:51:57",57,45,82,0,"571698"
42208,1,0,"2015-06-26 08:53:14",35,28,96,0,"573317"
42209,1,0,"2015-06-26 08:53:37",53,50,53,0,"573627"
42210,1,1,"2015-06-26 08:53:57",32,19,96,0,"574650"
42211,1,1,"2015-06-26 08:55:01",46,41,82,0,"575957"
42212,1,1,"2015-06-26 08:55:11",35,23,80,0,"576033"
42213,1,1,"2015-06-26 08:55:59",35,23,75,0,"577146"
42214,1,1,"2015-06-26 08:56:19",38,47,90,0,"577696"
42215,1,0,"2015-06-26 08:56:21",44,58,88,0,"577770"
42216,1,1,"2015-06-26 08:56:40",36,30,92,0,"578454"
42217,1,1,"2015-06-26 08:56:41",34,36,94,0,"578467"
42218,1,1,"2015-06-26 08:58:07",65,17,53,0,"579597"
42219,1,1,"2015-06-26 08:58:11",35,31,88,0,"579795"
42220,1,1,"2015-06-26 08:58:13",32,30,92,0,"579878"
42221,1,0,"2015-06-26 08:58:35",40,36,55,0,"580313"
42222,1,1,"2015-06-26 08:59:12",40,30,125,0,"581011"
42223,1,1,"2015-06-26 08:59:13",42,47,86,0,"581018"
42224,1,1,"2015-06-26 08:59:18",35,42,71,0,"581093"
42225,1,1,"2015-06-26 08:59:25",35,44,70,0,"581161"
42226,1,1,"2015-06-26 09:00:39",35,31,90,0,"582153"
42227,1,1,"2015-06-26 09:01:07",42,24,60,0,"583245"
42228,1,0,"2015-06-26 09:01:09",44,62,75,0,"583392"
42229,1,1,"2015-06-26 09:01:19",35,22,75,0,"583499"
42230,1,1,"2015-06-26 09:01:37",40,23,85,0,"583615"
42231,1,0,"2015-06-26 09:01:58",34,13,81,0,"583793"
42232,1,1,"2015-06-26 09:02:44",38,42,73,0,"585515"
42233,1,0,"2015-06-26 09:02:59",32,32,118,0,"585770"
42234,1,1,"2015-06-26 09:03:18",57,45,80,0,"586096"
42235,1,0,"2015-06-26 09:04:30",54,61,104,0,"586891"
42236,1,1,"2015-06-26 09:04:41",34,31,86,0,"587133"
42237,1,0,"2015-06-26 09:04:50",37,24,81,0,"587315"
42238,1,1,"2015-06-26 09:05:03",46,16,56,0,"587579"
42239,1,1,"2015-06-26 09:05:06",36,45,86,0,"587858"
42240,1,1,"2015-06-26 09:05:32",32,38,92,0,"588289"
42241,1,0,"2015-06-26 09:06:28",63,58,105,0,"589177"
42242,1,1,"2015-06-26 09:06:46",38,31,80,0,"589570"
42243,1,1,"2015-06-26 09:06:51",36,21,83,0,"589719"
42244,1,1,"2015-06-26 09:07:02",57,61,102,0,"589931"
42245,1,0,"2015-06-26 09:07:05",56,58,79,0,"590110"
42246,1,1,"2015-06-26 09:07:19",46,44,71,0,"590439"
42247,1,1,"2015-06-26 09:07:22",57,46,87,0,"590484"
42248,1,1,"2015-06-26 09:07:24",36,23,77,0,"590524"
42249,1,1,"2015-06-26 09:09:06",61,9,100,0,"592713"
42250,1,1,"2015-06-26 09:09:07",42,49,75,0,"592898"
42251,1,1,"2015-06-26 09:09:08",34,42,70,0,"592906"
42252,1,0,"2015-06-26 09:09:12",38,22,71,0,"592957"
42253,1,1,"2015-06-26 09:09:23",45,47,79,0,"593302"
42254,1,1,"2015-06-26 09:09:56",38,26,84,0,"594034"
42255,1,0,"2015-06-26 09:10:11",52,57,91,0,"594085"
42256,1,0,"2015-06-26 09:10:29",45,49,84,0,"594206"
42257,1,1,"2015-06-26 09:11:28",42,24,88,0,"595267"
42258,1,1,"2015-06-26 09:11:41",32,30,98,0,"595436"
42259,1,1,"2015-06-26 09:11:42",33,23,115,0,"595451"
42260,1,0,"2015-06-26 09:11:53",62,59,66,0,"595608"
42261,1,0,"2015-06-26 09:13:24",75,34,54,0,"596636"
42262,1,1,"2015-06-26 09:13:43",50,43,84,0,"597213"
42263,1,1,"2015-06-26 09:13:47",32,27,83,0,"597298"
42264,1,1,"2015-06-26 09:13:56",36,45,66,0,"597457"
42265,1,0,"2015-06-26 09:14:11",36,46,90,0,"597669"
42266,1,0,"2015-06-26 09:14:49",55,62,84,0,"597880"
42267,1,0,"2015-06-26 09:14:50",52,66,101,0,"597906"
42268,1,1,"2015-06-26 09:16:06",49,52,79,0,"599274"
42269,1,1,"2015-06-26 09:16:16",51,45,81,0,"599365"
42270,1,0,"2015-06-26 09:17:04",44,61,90,0,"600230"
42271,1,1,"2015-06-26 09:17:29",54,39,104,0,"601006"
42272,1,1,"2015-06-26 09:18:02",40,22,78,0,"601533"
42273,1,1,"2015-06-26 09:18:05",32,32,84,0,"601559"
42274,1,0,"2015-06-26 09:18:13",51,61,94,0,"601668"
42275,1,1,"2015-06-26 09:18:21",50,47,78,0,"601701"
42276,1,1,"2015-06-26 09:18:23",46,40,92,0,"601721"
42277,1,1,"2015-06-26 09:18:24",33,23,72,0,"601736"
42278,1,1,"2015-06-26 09:18:34",34,22,84,0,"601840"
42279,1,1,"2015-06-26 09:18:35",52,57,85,0,"601846"
42280,1,0,"2015-06-26 09:18:54",43,41,95,0,"601918"
42281,1,1,"2015-06-26 09:19:34",41,22,78,0,"602485"
42282,1,1,"2015-06-26 09:19:45",36,42,54,0,"602647"
42283,1,1,"2015-06-26 09:20:00",38,43,55,0,"602973"
42284,1,0,"2015-06-26 09:20:09",34,31,89,0,"603155"
42285,1,1,"2015-06-26 09:20:42",43,45,79,0,"603463"
42286,1,1,"2015-06-26 09:21:03",77,73,55,0,"603803"
42287,1,1,"2015-06-26 09:21:51",41,43,81,0,"605092"
42288,1,1,"2015-06-26 09:21:53",39,42,119,0,"605106"
42289,1,0,"2015-06-26 09:22:05",57,59,90,0,"605232"
42290,1,0,"2015-06-26 09:22:16",40,22,53,0,"605429"
42291,1,0,"2015-06-26 09:22:22",36,19,112,0,"605781"
42292,1,1,"2015-06-26 09:22:46",38,41,79,0,"606031"
42293,1,1,"2015-06-26 09:23:46",40,29,88,0,"606889"
42294,1,0,"2015-06-26 09:23:58",59,61,96,0,"606985"
42295,1,1,"2015-06-26 09:24:20",48,45,95,0,"607311"
42296,1,1,"2015-06-26 09:24:22",49,45,78,0,"607338"
42297,1,0,"2015-06-26 09:24:44",66,62,97,0,"607753"
42298,1,1,"2015-06-26 09:26:08",41,41,115,0,"609095"
42299,1,0,"2015-06-26 09:26:26",49,66,101,0,"609423"
42300,1,0,"2015-06-26 09:26:49",67,61,93,0,"609831"
42301,1,1,"2015-06-26 09:26:57",44,40,89,0,"609881"
42302,1,0,"2015-06-26 09:27:56",37,61,92,0,"610560"
42303,1,0,"2015-06-26 09:28:18",58,64,86,0,"610989"
42304,1,1,"2015-06-26 09:28:22",37,29,91,0,"611094"
42305,1,1,"2015-06-26 09:28:25",33,28,102,0,"611145"
42306,1,1,"2015-06-26 09:28:49",32,42,77,0,"611408"
42307,1,1,"2015-06-26 09:29:08",42,36,88,0,"611564"
42308,1,0,"2015-06-26 09:29:34",51,63,85,0,"611715"
42309,1,0,"2015-06-26 09:29:37",62,65,86,0,"611754"
42310,1,1,"2015-06-26 09:30:32",34,22,68,0,"613115"
42311,1,1,"2015-06-26 09:30:53",62,48,88,0,"613595"
42312,1,1,"2015-06-26 09:31:18",55,41,94,0,"613941"
42313,1,1,"2015-06-26 09:31:20",36,43,76,0,"613963"
42314,1,0,"2015-06-26 09:31:44",46,63,91,0,"614059"
42315,1,0,"2015-06-26 09:31:46",58,56,84,0,"614082"
42316,1,1,"2015-06-26 09:32:13",57,44,91,0,"614918"
42317,1,0,"2015-06-26 09:32:42",53,55,81,0,"615597"
42318,1,0,"2015-06-26 09:32:43",62,63,92,0,"615622"
42319,1,1,"2015-06-26 09:32:55",44,41,60,0,"615973"
42320,1,1,"2015-06-26 09:33:18",40,43,67,0,"616248"
42321,1,0,"2015-06-26 09:34:16",53,49,114,0,"616859"
42322,1,0,"2015-06-26 09:34:21",54,65,90,0,"616981"
42323,1,1,"2015-06-26 09:34:35",44,62,65,0,"617237"
42324,1,1,"2015-06-26 09:34:45",74,49,53,0,"617332"
42325,1,0,"2015-06-26 09:35:18",62,63,87,0,"617562"
42326,1,1,"2015-06-26 09:35:43",51,46,94,0,"617848"
42327,1,1,"2015-06-26 09:35:44",39,36,91,0,"617856"
42328,1,1,"2015-06-26 09:35:51",56,40,81,0,"617899"
42329,1,0,"2015-06-26 09:36:11",53,58,87,0,"618161"
42330,1,1,"2015-06-26 09:36:40",50,53,83,0,"618791"
42331,1,1,"2015-06-26 09:36:44",59,43,88,0,"618868"
42332,1,0,"2015-06-26 09:37:09",49,62,88,0,"619342"
42333,1,0,"2015-06-26 09:37:25",57,62,79,0,"619655"
42334,1,0,"2015-06-26 09:38:27",53,61,58,0,"620652"
42335,1,1,"2015-06-26 09:38:39",56,60,70,0,"621160"
42336,1,1,"2015-06-26 09:38:48",59,57,82,0,"621368"
42337,1,1,"2015-06-26 09:38:49",39,48,65,0,"621392"
42338,1,1,"2015-06-26 09:39:30",44,26,59,0,"622027"
42339,1,1,"2015-06-26 09:40:55",57,8,81,0,"622874"
42340,1,0,"2015-06-26 09:41:06",59,62,92,0,"623104"
42341,1,1,"2015-06-26 09:41:56",45,49,82,0,"623850"
42342,1,1,"2015-06-26 09:43:01",70,47,79,0,"624820"
42343,1,0,"2015-06-26 09:43:30",42,60,85,0,"625376"
42344,1,0,"2015-06-26 09:44:23",68,59,76,0,"626573"
42345,1,0,"2015-06-26 09:44:50",65,61,88,0,"627043"
42346,1,0,"2015-06-26 09:45:25",53,61,72,0,"627795"
42347,1,0,"2015-06-26 09:45:49",60,58,82,0,"628118"
42348,1,1,"2015-06-26 09:46:17",41,32,88,0,"628390"
42349,1,0,"2015-06-26 09:46:30",57,57,80,0,"628465"
42350,1,1,"2015-06-26 09:47:39",56,42,104,0,"629365"
42351,1,1,"2015-06-26 09:48:43",40,19,95,0,"629937"
42352,1,0,"2015-06-26 09:48:47",68,52,89,0,"629958"
42353,1,1,"2015-06-26 09:50:33",76,40,89,0,"631398"
42354,1,0,"2015-06-26 09:50:56",72,56,94,0,"631537"
42355,1,0,"2015-06-26 09:51:59",61,64,84,0,"632951"
42356,1,1,"2015-06-26 09:52:16",43,39,96,0,"633152"
42357,1,0,"2015-06-26 09:52:35",72,45,90,0,"633421"
42358,1,0,"2015-06-26 09:53:01",75,56,90,0,"633483"
42359,1,1,"2015-06-26 09:53:18",40,53,94,0,"633662"
42360,1,1,"2015-06-26 09:53:50",38,30,79,0,"634603"
42361,1,1,"2015-06-26 09:53:51",53,43,59,0,"634642"
42362,1,0,"2015-06-26 09:54:20",32,30,100,0,"635059"
42363,1,1,"2015-06-26 09:54:45",46,22,81,0,"635293"
42364,1,0,"2015-06-26 09:55:34",33,29,95,0,"635690"
42365,1,1,"2015-06-26 09:55:53",53,31,86,0,"636026"
42366,1,1,"2015-06-26 09:56:17",35,35,106,0,"636394"
42367,1,1,"2015-06-26 09:56:46",52,31,83,0,"636699"
42368,1,1,"2015-06-26 09:56:49",33,29,76,0,"636726"
42369,1,1,"2015-06-26 09:58:09",68,44,87,0,"637795"
42370,1,1,"2015-06-26 09:58:14",54,46,77,0,"637899"
42371,1,1,"2015-06-26 09:58:20",69,45,80,0,"638015"
