176,1,1,"2015-05-29 07:22:02",43,30,80,0,"7882"
177,1,0,"2015-05-29 07:22:31",47,41,83,0,"8051"
178,1,0,"2015-05-29 07:23:42",49,38,83,0,"8394"
179,1,1,"2015-05-29 07:28:51",50,39,77,0,"10404"
180,1,1,"2015-05-29 07:29:46",51,44,93,0,"10652"
181,1,1,"2015-05-29 07:33:00",49,38,75,0,"12079"
182,1,1,"2015-05-29 07:34:53",51,40,84,0,"12994"
183,1,1,"2015-05-29 07:34:59",47,29,67,0,"13015"
184,1,1,"2015-05-29 07:35:17",39,29,85,0,"13232"
185,1,1,"2015-05-29 07:37:05",48,34,79,0,"13991"
186,1,0,"2015-05-29 07:38:21",48,36,89,0,"14554"
187,1,1,"2015-05-29 07:39:15",50,34,81,0,"14901"
188,1,1,"2015-05-29 07:40:00",49,35,84,0,"15380"
189,1,1,"2015-05-29 07:40:38",49,33,83,0,"15465"
190,1,1,"2015-05-29 07:41:44",48,37,85,0,"16428"
191,1,1,"2015-05-29 07:43:25",43,32,91,0,"17490"
192,1,1,"2015-05-29 07:43:37",48,33,83,0,"17601"
193,1,1,"2015-05-29 07:44:28",39,32,79,0,"18202"
194,1,1,"2015-05-29 07:45:36",46,31,74,0,"18876"
195,1,1,"2015-05-29 07:46:24",50,36,80,0,"19369"
196,1,1,"2015-05-29 07:48:23",49,36,82,0,"20519"
197,1,1,"2015-05-29 07:49:49",47,40,89,0,"21191"
198,1,1,"2015-05-29 07:50:09",45,32,84,0,"21420"
199,1,0,"2015-05-29 07:50:45",49,39,83,0,"21779"
200,1,0,"2015-05-29 07:50:52",36,27,75,0,"21790"
201,1,1,"2015-05-29 07:51:01",49,31,55,0,"21807"
202,1,0,"2015-05-29 07:51:43",36,33,97,0,"22031"
203,1,1,"2015-05-29 07:52:05",45,33,90,0,"22304"
204,1,1,"2015-05-29 07:52:17",45,38,92,0,"22429"
205,1,0,"2015-05-29 07:52:24",47,35,84,0,"22450"
206,1,1,"2015-05-29 07:52:31",46,34,86,0,"22493"
207,1,1,"2015-05-29 07:54:13",44,34,85,0,"23218"
208,1,1,"2015-05-29 07:54:45",50,33,97,0,"23570"
209,1,1,"2015-05-29 07:54:51",48,36,78,0,"23586"
210,1,1,"2015-05-29 07:56:20",49,36,88,0,"24249"
211,1,0,"2015-05-29 07:56:45",47,35,81,0,"24566"
212,1,0,"2015-05-29 07:57:40",44,31,86,0,"24889"
213,1,0,"2015-05-29 07:58:11",38,34,85,0,"25195"
214,1,1,"2015-05-29 07:58:54",48,39,82,0,"25791"
215,1,0,"2015-05-29 07:59:22",43,35,80,0,"26200"
216,1,0,"2015-05-29 08:00:03",49,38,87,0,"26417"
217,1,1,"2015-05-29 08:00:52",42,35,84,0,"27338"
218,1,1,"2015-05-29 08:02:40",48,37,75,0,"28254"
219,1,1,"2015-05-29 08:02:47",50,33,87,0,"28286"
220,1,0,"2015-05-29 08:04:16",48,33,83,0,"29057"
221,1,1,"2015-05-29 08:05:02",47,37,96,0,"29844"
222,1,1,"2015-05-29 08:07:37",52,34,80,0,"31684"
223,1,1,"2015-05-29 08:08:31",53,32,84,0,"31967"
224,1,1,"2015-05-29 08:09:02",42,35,73,0,"32420"
225,1,1,"2015-05-29 08:09:14",43,32,76,0,"32508"
226,1,1,"2015-05-29 08:09:23",48,38,87,0,"32533"
227,1,1,"2015-05-29 08:09:34",45,33,93,0,"32620"
228,1,0,"2015-05-29 08:09:42",46,35,85,0,"32668"
229,1,1,"2015-05-29 08:09:55",48,29,81,0,"32760"
230,1,0,"2015-05-29 08:10:43",47,35,86,0,"32874"
231,1,1,"2015-05-29 08:11:16",48,33,85,0,"164"
232,1,1,"2015-05-29 08:11:43",41,39,93,0,"569"
233,1,0,"2015-05-29 08:11:55",46,36,85,0,"683"
234,1,1,"2015-05-29 08:12:34",50,40,78,0,"1166"
235,1,1,"2015-05-29 08:13:26",45,34,77,0,"2208"
236,1,1,"2015-05-29 08:14:38",44,35,57,0,"3161"
237,1,1,"2015-05-29 08:15:30",43,32,86,0,"3762"
238,1,1,"2015-05-29 08:16:09",47,37,86,0,"5077"
239,1,1,"2015-05-29 08:16:23",42,39,82,0,"5166"
240,1,0,"2015-05-29 08:17:04",49,38,88,0,"5340"
241,1,1,"2015-05-29 08:17:42",43,36,77,0,"6003"
242,1,0,"2015-05-29 08:18:11",44,32,94,0,"6441"
243,1,1,"2015-05-29 08:18:20",38,34,77,0,"6519"
244,1,0,"2015-05-29 08:19:28",43,42,105,0,"7593"
245,1,1,"2015-05-29 08:19:49",47,35,82,0,"8019"
246,1,1,"2015-05-29 08:20:28",43,30,73,0,"8970"
247,1,1,"2015-05-29 08:20:49",41,17,76,0,"9103"
248,1,1,"2015-05-29 08:21:56",34,42,89,0,"9740"
249,1,1,"2015-05-29 08:22:01",48,43,78,0,"9749"
250,1,1,"2015-05-29 08:22:07",38,37,76,0,"9774"
251,1,0,"2015-05-29 08:23:11",43,36,62,0,"11049"
252,1,0,"2015-05-29 08:23:26",43,39,84,0,"11080"
253,1,0,"2015-05-29 08:23:53",48,38,81,0,"12015"
254,1,1,"2015-05-29 08:24:02",44,36,78,0,"12084"
255,1,1,"2015-05-29 08:24:28",42,39,69,0,"12652"
256,1,0,"2015-05-29 08:25:46",40,28,90,0,"13609"
257,1,1,"2015-05-29 08:26:37",41,35,95,0,"14646"
258,1,1,"2015-05-29 08:26:44",40,36,83,0,"14718"
259,1,1,"2015-05-29 08:27:06",42,37,77,0,"15156"
260,1,0,"2015-05-29 08:27:35",47,44,83,0,"15446"
261,1,0,"2015-05-29 08:28:05",40,43,92,0,"16015"
262,1,1,"2015-05-29 08:28:35",37,39,90,0,"16681"
263,1,1,"2015-05-29 08:28:52",52,35,90,0,"17082"
264,1,0,"2015-05-29 08:29:56",35,22,82,0,"18275"
265,1,1,"2015-05-29 08:30:24",55,41,82,0,"19087"
266,1,1,"2015-05-29 08:30:36",39,43,87,0,"19254"
267,1,1,"2015-05-29 08:31:31",34,27,104,0,"20252"
268,1,0,"2015-05-29 08:31:43",41,38,106,0,"20338"
269,1,1,"2015-05-29 08:31:50",41,45,76,0,"20360"
270,1,1,"2015-05-29 08:32:53",40,48,98,0,"21713"
271,1,0,"2015-05-29 08:33:03",55,34,124,0,"21807"
272,1,0,"2015-05-29 08:35:58",34,16,85,0,"25663"
273,1,0,"2015-05-29 08:38:16",48,30,105,0,"29022"
274,1,1,"2015-05-29 08:39:07",36,27,80,0,"30058"
275,1,1,"2015-05-29 08:39:23",44,40,70,0,"13"
276,1,0,"2015-05-29 08:40:19",34,46,111,0,"1291"
277,1,1,"2015-05-29 08:40:21",50,42,86,0,"1303"
278,1,1,"2015-05-29 08:43:26",42,47,77,0,"5060"
279,1,1,"2015-05-29 08:43:33",34,49,85,0,"5205"
280,1,0,"2015-05-29 08:43:54",37,20,83,0,"530"
281,1,1,"2015-05-29 08:44:36",44,49,81,0,"1001"
282,1,0,"2015-05-29 08:45:31",43,44,105,0,"1680"
283,1,0,"2015-05-29 08:45:45",49,40,81,0,"1931"
284,1,1,"2015-05-29 08:45:52",48,41,76,0,"2037"
285,1,0,"2015-05-29 08:45:57",42,45,89,0,"2125"
286,1,1,"2015-05-29 08:46:04",48,29,84,0,"2229"
287,1,1,"2015-05-29 08:46:18",43,30,61,0,"2413"
288,1,1,"2015-05-29 08:48:33",50,34,82,0,"4782"
289,1,1,"2015-05-29 08:48:35",41,26,95,0,"4793"
290,1,0,"2015-05-29 08:48:51",49,53,86,0,"4864"
291,1,0,"2015-05-29 08:49:18",37,43,89,0,"5208"
292,1,1,"2015-05-29 08:49:40",39,20,69,0,"5787"
293,1,0,"2015-05-29 08:51:43",47,47,86,0,"7997"
294,1,1,"2015-05-29 08:52:04",42,47,75,0,"8298"
295,1,0,"2015-05-29 08:53:18",40,44,89,0,"9027"
296,1,1,"2015-05-29 08:53:56",38,49,106,0,"9710"
297,1,0,"2015-05-29 08:54:42",42,60,88,0,"10664"
298,1,1,"2015-05-29 08:54:56",42,47,85,0,"10767"
299,1,0,"2015-05-29 08:56:01",60,51,89,0,"11615"
300,1,1,"2015-05-29 08:56:38",35,17,102,0,"12219"
301,1,1,"2015-05-29 08:56:57",41,43,87,0,"12469"
302,1,0,"2015-05-29 08:57:53",36,45,98,0,"12995"
303,1,1,"2015-05-29 08:58:47",47,38,87,0,"14087"
304,1,1,"2015-05-29 08:59:02",53,44,82,0,"204"
305,1,1,"2015-05-29 08:59:13",51,40,79,0,"292"
306,1,1,"2015-05-29 08:59:18",48,33,77,0,"335"
307,1,0,"2015-05-29 08:59:49",51,27,83,0,"465"
308,1,1,"2015-05-29 09:00:19",47,33,77,0,"892"
309,1,1,"2015-05-29 09:00:23",51,37,85,0,"987"
