DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
62964,1,0,"2015-07-12 00:02:03",46,24,85,0,"1087045"
62965,1,0,"2015-07-12 00:20:34",45,12,94,0,"1093217"
62966,1,0,"2015-07-12 00:24:38",46,22,83,0,"1094891"
62967,1,0,"2015-07-12 00:51:37",60,16,97,0,"1103736"
62968,1,0,"2015-07-12 00:57:18",41,20,117,0,"1105277"
62969,1,0,"2015-07-12 00:57:19",35,7,54,0,"1105287"
62970,1,0,"2015-07-12 01:20:41",37,18,94,0,"1110425"
62971,1,0,"2015-07-12 01:23:43",41,19,88,0,"1111063"
62972,1,1,"2015-07-12 01:56:28",36,22,92,0,"1117743"
62973,1,0,"2015-07-12 02:10:18",35,15,89,0,"1119951"
62974,1,0,"2015-07-12 02:15:49",55,37,88,0,"1121099"
62975,1,0,"2015-07-12 02:24:49",39,11,80,0,"1122329"
62976,1,0,"2015-07-12 02:25:42",39,16,85,0,"1122383"
62977,1,0,"2015-07-12 02:25:43",36,10,93,0,"1122394"
62978,1,0,"2015-07-12 02:37:58",32,20,136,0,"1124196"
62979,1,1,"2015-07-12 02:41:45",70,9,54,0,"1124888"
62980,1,0,"2015-07-12 03:51:43",38,20,98,0,"1134134"
62981,1,1,"2015-07-12 04:44:49",40,17,88,0,"1140376"
62982,1,0,"2015-07-12 05:04:15",39,20,91,0,"1142520"
62983,1,0,"2015-07-12 05:05:02",41,11,94,0,"1142716"
62984,1,1,"2015-07-12 05:28:45",45,23,85,0,"1145305"
62985,1,1,"2015-07-12 06:16:13",49,18,76,0,"1152508"
62986,1,1,"2015-07-12 06:27:33",37,17,80,0,"1154194"
62987,1,0,"2015-07-12 06:31:10",43,20,88,0,"1154533"
62988,1,0,"2015-07-12 06:48:54",44,37,94,0,"1156342"
62989,1,0,"2015-07-12 06:49:09",46,31,92,0,"1156352"
62990,1,0,"2015-07-12 06:50:39",46,30,86,0,"1156481"
62991,1,0,"2015-07-12 06:52:43",49,33,89,0,"1156783"
62992,1,0,"2015-07-12 06:56:55",33,27,130,0,"1157122"
62993,1,0,"2015-07-12 06:59:12",36,32,111,0,"1157278"
62994,1,0,"2015-07-12 07:00:45",49,38,86,0,"1157329"
62995,1,0,"2015-07-12 07:04:07",46,29,82,0,"1157534"
62996,1,0,"2015-07-12 07:04:08",46,31,86,0,"1157536"
62997,1,1,"2015-07-12 07:05:20",32,34,81,0,"1157659"
62998,1,1,"2015-07-12 07:13:51",48,37,86,0,"1158246"
62999,1,1,"2015-07-12 07:20:05",53,37,77,0,"1158500"
63000,1,0,"2015-07-12 07:21:09",48,36,86,0,"1158595"
63001,1,1,"2015-07-12 07:24:01",41,28,84,0,"1158760"
63002,1,0,"2015-07-12 07:24:39",51,31,84,0,"1158886"
63003,1,0,"2015-07-12 07:24:40",47,34,94,0,"1158888"
63004,1,0,"2015-07-12 07:29:19",43,30,88,0,"1159266"
63005,1,0,"2015-07-12 07:29:56",39,31,94,0,"1159322"
63006,1,1,"2015-07-12 07:30:27",46,27,86,0,"1159370"
63007,1,0,"2015-07-12 07:30:34",48,32,86,0,"1159373"
63008,1,0,"2015-07-12 07:30:38",48,30,87,0,"1159374"
63009,1,1,"2015-07-12 07:33:27",51,39,87,0,"1159639"
63010,1,0,"2015-07-12 07:35:49",51,32,100,0,"1159770"
63011,1,1,"2015-07-12 07:39:25",52,40,88,0,"1160025"
63012,1,1,"2015-07-12 07:42:45",52,38,81,0,"1160457"
63013,1,0,"2015-07-12 07:45:45",40,43,95,0,"1160761"
63014,1,1,"2015-07-12 07:52:03",32,21,93,0,"1161680"
63015,1,1,"2015-07-12 07:56:18",72,35,64,0,"1163826"
63016,1,1,"2015-07-12 07:56:39",37,23,121,0,"1164105"
63017,1,0,"2015-07-12 07:57:48",33,24,89,0,"1164379"
63018,1,1,"2015-07-12 07:58:24",53,38,83,0,"1164478"
63019,1,1,"2015-07-12 07:59:12",43,30,84,0,"1164556"
63020,1,0,"2015-07-12 08:00:55",40,29,90,0,"1165150"
63021,1,0,"2015-07-12 08:00:56",36,34,91,0,"1165153"
63022,1,0,"2015-07-12 08:03:27",52,44,84,0,"1166448"
63023,1,0,"2015-07-12 08:03:28",51,37,84,0,"1166449"
63024,1,0,"2015-07-12 08:03:29",41,42,57,0,"1166453"
63025,1,1,"2015-07-12 08:06:01",67,52,79,0,"1166894"
63026,1,0,"2015-07-12 08:06:21",36,34,112,0,"1166987"
63027,1,1,"2015-07-12 08:07:26",46,32,80,0,"1167244"
63028,1,1,"2015-07-12 08:09:42",49,37,80,0,"1167553"
63029,1,1,"2015-07-12 08:11:34",38,31,77,0,"1167748"
63030,1,1,"2015-07-12 08:11:43",39,34,78,0,"1167762"
63031,1,0,"2015-07-12 08:12:03",44,39,83,0,"1167778"
63032,1,1,"2015-07-12 08:14:03",43,44,88,0,"1168338"
63033,1,0,"2015-07-12 08:16:17",36,29,80,0,"1169174"
63034,1,0,"2015-07-12 08:20:02",41,62,97,0,"1170865"
63035,1,0,"2015-07-12 08:21:44",39,22,80,0,"1171048"
63036,1,1,"2015-07-12 08:22:22",37,47,79,0,"1171266"
63037,1,0,"2015-07-12 08:24:01",33,32,83,0,"1171768"
63038,1,0,"2015-07-12 08:24:29",43,52,110,0,"1172221"
63039,1,1,"2015-07-12 08:26:28",38,31,85,0,"1172905"
63040,1,1,"2015-07-12 08:29:14",34,27,88,0,"1174087"
63041,1,1,"2015-07-12 08:29:14",41,30,76,0,"1174090"
63042,1,0,"2015-07-12 08:31:30",44,38,85,0,"1175147"
63043,1,0,"2015-07-12 08:33:37",36,17,65,0,"1176053"
63044,1,0,"2015-07-12 08:37:52",48,34,90,0,"1179158"
63045,1,0,"2015-07-12 08:38:00",48,33,93,0,"1179438"
63046,1,0,"2015-07-12 08:38:01",39,28,96,0,"1179442"
