DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
93800,1,1,"2015-07-30 00:00:41",43,14,75,0,"708345"
93801,1,0,"2015-07-30 00:02:32",57,25,78,0,"708831"
93802,1,1,"2015-07-30 00:04:14",51,22,93,0,"709536"
93803,1,0,"2015-07-30 00:05:18",48,19,93,0,"709943"
93804,1,1,"2015-07-30 00:08:02",48,25,88,0,"711018"
93805,1,0,"2015-07-30 00:13:45",58,15,73,0,"712476"
93806,1,0,"2015-07-30 00:14:08",43,9,59,0,"712541"
93807,1,0,"2015-07-30 00:22:46",47,20,72,0,"715010"
93808,1,0,"2015-07-30 00:31:24",47,17,83,0,"717780"
93809,1,0,"2015-07-30 00:46:02",40,24,94,0,"721169"
93810,1,0,"2015-07-30 00:48:29",49,25,84,0,"721746"
93811,1,0,"2015-07-30 00:53:11",32,16,99,0,"722826"
93812,1,1,"2015-07-30 01:04:41",55,23,81,0,"724853"
93813,1,0,"2015-07-30 01:05:46",46,23,91,0,"725050"
93814,1,0,"2015-07-30 01:13:44",48,22,94,0,"726555"
93815,1,0,"2015-07-30 01:16:33",41,26,64,0,"727163"
93816,1,0,"2015-07-30 02:13:36",43,20,59,0,"733853"
93817,1,0,"2015-07-30 02:17:14",32,21,81,0,"734218"
93818,1,1,"2015-07-30 04:24:38",49,19,78,0,"742817"
93819,1,0,"2015-07-30 04:27:20",52,26,85,0,"743003"
93820,1,1,"2015-07-30 04:51:15",51,22,80,0,"744935"
93821,1,1,"2015-07-30 04:51:45",45,20,92,0,"745025"
93822,1,0,"2015-07-30 04:55:36",50,26,102,0,"745524"
93823,1,1,"2015-07-30 04:55:41",47,19,85,0,"745527"
93824,1,1,"2015-07-30 05:00:41",45,20,86,0,"745895"
93825,1,1,"2015-07-30 05:09:10",54,7,111,0,"746838"
93826,1,0,"2015-07-30 05:09:31",44,16,64,0,"746856"
93827,1,1,"2015-07-30 05:21:29",49,25,78,0,"748849"
93828,1,1,"2015-07-30 05:24:25",56,21,95,0,"749325"
93829,1,1,"2015-07-30 05:29:51",53,22,79,0,"750266"
93830,1,0,"2015-07-30 05:33:47",46,23,65,0,"751048"
93831,1,0,"2015-07-30 05:34:41",52,24,84,0,"751277"
93832,1,0,"2015-07-30 05:38:09",47,19,98,0,"752268"
93833,1,1,"2015-07-30 05:44:10",49,21,84,0,"753378"
93834,1,1,"2015-07-30 05:44:11",47,20,85,0,"753397"
93835,1,0,"2015-07-30 05:44:41",47,17,92,0,"753631"
93836,1,1,"2015-07-30 05:58:53",52,20,83,0,"757537"
93837,1,1,"2015-07-30 05:59:00",43,24,84,0,"757646"
93838,1,1,"2015-07-30 06:01:15",51,19,84,0,"758263"
93839,1,1,"2015-07-30 06:03:05",55,22,70,0,"758864"
93840,1,0,"2015-07-30 06:03:46",44,27,90,0,"759193"
93841,1,0,"2015-07-30 06:03:46",52,28,80,0,"759196"
93842,1,1,"2015-07-30 06:05:40",40,19,81,0,"759788"
93843,1,0,"2015-07-30 06:07:00",52,17,80,0,"760222"
93844,1,0,"2015-07-30 06:07:13",42,10,93,0,"760373"
93845,1,0,"2015-07-30 06:19:44",40,18,90,0,"765300"
93846,1,1,"2015-07-30 06:20:01",50,22,81,0,"765311"
93847,1,1,"2015-07-30 06:21:48",53,22,91,0,"766067"
93848,1,1,"2015-07-30 06:26:33",43,20,69,0,"767963"
93849,1,1,"2015-07-30 06:28:49",40,17,79,0,"769214"
93850,1,1,"2015-07-30 06:29:01",46,13,84,0,"769282"
93851,1,1,"2015-07-30 06:32:15",42,19,81,0,"770485"
93852,1,1,"2015-07-30 06:34:04",35,24,121,0,"770891"
93853,1,0,"2015-07-30 06:34:27",58,28,67,0,"770970"
93854,1,1,"2015-07-30 06:34:48",54,19,72,0,"771019"
93855,1,0,"2015-07-30 06:36:48",51,22,53,0,"771927"
93856,1,0,"2015-07-30 06:37:09",52,31,97,0,"772213"
93857,1,0,"2015-07-30 06:38:41",50,27,91,0,"772826"
93858,1,1,"2015-07-30 06:40:01",49,29,81,0,"773388"
93859,1,1,"2015-07-30 06:41:52",53,27,86,0,"773955"
93860,1,0,"2015-07-30 06:42:47",48,32,93,0,"774325"
93861,1,0,"2015-07-30 06:42:56",49,29,85,0,"774361"
93862,1,0,"2015-07-30 06:44:23",50,29,79,0,"774817"
93863,1,0,"2015-07-30 06:48:18",48,28,86,0,"776046"
93864,1,1,"2015-07-30 06:48:35",55,30,80,0,"776141"
93865,1,1,"2015-07-30 06:52:02",44,27,77,0,"777325"
93866,1,1,"2015-07-30 06:52:35",51,30,80,0,"777561"
93867,1,1,"2015-07-30 06:56:29",47,29,84,0,"778861"
93868,1,0,"2015-07-30 06:57:13",52,33,82,0,"779354"
93869,1,1,"2015-07-30 06:57:56",52,35,86,0,"779583"
93870,1,0,"2015-07-30 07:00:26",42,33,88,0,"780507"
