DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
1438440,1,0,"2017-03-28 00:00:34",36,24,123,0,"885742"
1438441,1,0,"2017-03-28 00:02:06",29,20,97,0,"886035"
1438442,1,1,"2017-03-28 00:07:30",45,17,188,0,"886899"
1438443,1,0,"2017-03-28 00:07:52",42,12,98,0,"886979"
1438444,1,0,"2017-03-28 00:08:38",35,15,90,0,"887058"
1438445,1,0,"2017-03-28 00:14:44",52,17,104,0,"887952"
1438446,1,0,"2017-03-28 00:17:59",56,21,102,0,"888534"
1438447,1,1,"2017-03-28 00:19:33",39,11,92,0,"888740"
1438448,1,0,"2017-03-28 00:26:04",49,25,105,0,"889795"
1438449,1,0,"2017-03-28 00:30:10",36,23,93,0,"890568"
1438450,1,0,"2017-03-28 00:30:36",38,21,103,0,"890630"
1438451,1,0,"2017-03-28 01:11:09",38,20,96,0,"895245"
1438452,1,1,"2017-03-28 01:17:41",53,31,197,0,"895829"
1438453,1,0,"2017-03-28 01:35:55",45,23,107,0,"897363"
1438454,1,0,"2017-03-28 02:14:23",50,24,100,0,"899376"
1438455,1,1,"2017-03-28 02:45:39",50,23,187,0,"900834"
1438456,1,0,"2017-03-28 03:04:34",47,23,92,0,"901634"
1438457,1,1,"2017-03-28 04:49:30",46,21,192,0,"905447"
1438458,1,1,"2017-03-28 05:02:37",43,18,195,0,"906254"
1438459,1,1,"2017-03-28 05:10:52",38,18,49,0,"906987"
1438460,1,0,"2017-03-28 05:17:31",34,19,102,0,"907766"
1438461,1,1,"2017-03-28 05:21:12",38,16,96,0,"908161"
1438462,1,1,"2017-03-28 05:22:46",42,12,100,0,"908331"
1438463,1,1,"2017-03-28 05:29:41",41,21,186,0,"909155"
1438464,1,1,"2017-03-28 05:30:08",50,21,70,0,"909232"
1438465,1,1,"2017-03-28 05:32:58",34,13,98,0,"909636"
1438466,1,1,"2017-03-28 05:37:12",45,21,110,0,"910393"
1438467,1,1,"2017-03-28 05:41:47",45,21,102,0,"911371"
1438468,1,1,"2017-03-28 05:49:13",34,18,105,0,"912403"
1438469,1,1,"2017-03-28 05:49:34",32,16,95,0,"912452"
1438470,1,0,"2017-03-28 05:54:50",32,19,92,0,"913623"
1438471,1,1,"2017-03-28 05:56:49",30,24,194,0,"913917"
1438472,1,1,"2017-03-28 05:58:19",42,10,96,0,"914503"
1438473,1,1,"2017-03-28 05:58:22",30,13,94,0,"914528"
1438474,1,1,"2017-03-28 06:00:44",29,12,120,0,"915072"
1438475,1,0,"2017-03-28 06:11:32",48,25,105,0,"917482"
1438476,1,1,"2017-03-28 06:16:55",49,25,192,0,"918604"
1438477,1,0,"2017-03-28 06:17:33",48,22,110,0,"918885"
1438478,1,1,"2017-03-28 06:17:37",52,24,95,0,"918895"
1438479,1,1,"2017-03-28 06:17:37",54,24,110,0,"918897"
1438480,1,0,"2017-03-28 06:18:38",55,29,92,0,"918992"
1438481,1,1,"2017-03-28 06:20:29",58,32,102,0,"919426"
