DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
1219385,1,1,"2017-01-04 00:04:16",56,23,119,0,"148409"
1219386,1,0,"2017-01-04 00:06:57",30,9,97,0,"148830"
1219387,1,1,"2017-01-04 00:16:32",46,14,90,0,"150633"
1219388,1,0,"2017-01-04 00:19:35",57,24,85,0,"151132"
1219389,1,0,"2017-01-04 00:19:38",45,28,109,0,"151149"
1219390,1,0,"2017-01-04 00:38:19",36,18,88,0,"153853"
1219391,1,0,"2017-01-04 01:35:07",44,12,103,0,"159117"
1219392,1,0,"2017-01-04 01:35:08",36,9,91,0,"159120"
1219393,1,1,"2017-01-04 02:12:22",69,26,188,0,"161595"
1219394,1,0,"2017-01-04 02:15:09",36,17,90,0,"161741"
1219395,1,1,"2017-01-04 03:03:57",32,8,117,0,"164007"
1219396,1,1,"2017-01-04 03:04:01",48,13,107,0,"164016"
1219397,1,1,"2017-01-04 04:52:16",55,27,122,0,"169329"
1219398,1,0,"2017-01-04 05:06:48",43,15,104,0,"170800"
1219399,1,0,"2017-01-04 05:06:58",47,14,106,0,"170846"
1219400,1,1,"2017-01-04 05:16:57",48,24,185,0,"172169"
1219401,1,0,"2017-01-04 05:24:10",41,15,116,0,"173121"
1219402,1,1,"2017-01-04 05:39:29",58,18,122,0,"175544"
1219403,1,1,"2017-01-04 05:45:09",59,25,124,0,"176743"
1219404,1,1,"2017-01-04 05:49:08",57,25,200,0,"177283"
1219405,1,0,"2017-01-04 05:50:26",30,19,98,0,"177449"
1219406,1,1,"2017-01-04 05:52:01",46,17,132,0,"177610"
1219407,1,1,"2017-01-04 05:57:18",43,18,130,0,"178823"
1219408,1,0,"2017-01-04 05:59:04",45,25,100,0,"179371"
1219409,1,1,"2017-01-04 06:10:26",37,12,183,0,"182182"
1219410,1,0,"2017-01-04 06:10:46",31,16,106,0,"182234"
1219411,1,0,"2017-01-04 06:11:07",31,9,89,0,"182253"
1219412,1,1,"2017-01-04 06:14:45",33,17,188,0,"183144"
1219413,1,1,"2017-01-04 06:14:45",37,18,183,0,"183150"
1219414,1,1,"2017-01-04 06:15:33",49,13,191,0,"183455"
1219415,1,0,"2017-01-04 06:20:47",43,21,92,0,"184344"
1219416,1,1,"2017-01-04 06:22:53",56,25,198,0,"184678"
1219417,1,0,"2017-01-04 06:24:27",54,28,92,0,"185007"
1219418,1,1,"2017-01-04 06:25:47",35,22,198,0,"185265"
1219419,1,1,"2017-01-04 06:25:50",51,26,53,0,"185294"
1219420,1,0,"2017-01-04 06:27:46",57,28,98,0,"185631"
1219421,1,0,"2017-01-04 06:28:40",56,24,100,0,"185909"
1219422,1,1,"2017-01-04 06:29:57",57,27,176,0,"186127"
1219423,1,0,"2017-01-04 06:31:07",53,26,95,0,"186316"
1219424,1,1,"2017-01-04 06:32:07",54,27,193,0,"186609"
1219425,1,1,"2017-01-04 06:33:16",54,30,199,0,"186833"
1219426,1,0,"2017-01-04 06:33:41",53,27,94,0,"186950"
